episode_reward,avg_throughput,avg_latency,avg_energy,fault_violations,policy,arrival_rate,episode
-39.95623088536192,1.445,10407.69995862018,592.5150467004615,18,PPO,0.5,19
2.9908799639462496,1.92,10355.782230410852,669.8116399803829,15,RoundRobin,1.0,0
-7.255245965473296,1.825,10955.997716256094,656.0288895019054,15,RoundRobin,1.0,1
28.749466463909652,1.945,8632.897350462612,652.9297241499721,15,RoundRobin,1.0,2
9.360480282354413,1.99,10376.335290749057,677.5722619597268,15,RoundRobin,1.0,3
-13.254770782145087,1.795,10192.547476924014,664.3992288809015,15,RoundRobin,1.0,4
19.084794405238817,2.135,9055.948902794651,711.1192682669902,15,RoundRobin,1.0,5
18.012376853692285,2.085,10176.350632580095,688.8942790262407,15,RoundRobin,1.0,6
-1.210044397001903,1.895,10405.502487579146,669.4155442072906,15,RoundRobin,1.0,7
2.031997491934588,1.835,10416.39133544244,649.4544817431162,15,RoundRobin,1.0,8
0.8823254758714527,1.85,10497.469768431796,649.1992838703067,15,RoundRobin,1.0,9
7.634297962037097,1.835,8515.043853832181,658.1631583724542,15,RoundRobin,1.0,10
15.096411799963038,1.945,10004.458241722961,658.5652581245491,15,RoundRobin,1.0,11
10.593070406117956,1.95,9562.203165366222,671.8005659025274,15,RoundRobin,1.0,12
-3.5242305017390034,1.92,10184.232582239594,679.8782525124523,15,RoundRobin,1.0,13
3.010647679211901,1.95,11552.767056136607,666.5091249759529,15,RoundRobin,1.0,14
-5.169701229916443,1.91,9190.486288899598,690.0401752447785,15,RoundRobin,1.0,15
5.946831740328978,1.9,9790.99772353695,665.460772877674,15,RoundRobin,1.0,16
-21.659916442080238,1.695,10678.850072676845,647.6302240090287,15,RoundRobin,1.0,17
-2.459329906252954,1.875,11753.11098409767,654.1609960025004,15,RoundRobin,1.0,18
-11.473403811208316,1.85,11987.663974335934,659.3211299477894,15,RoundRobin,1.0,19
97.46566677516138,1.995,8051.601928595115,678.8370824799018,0,SJF,1.0,0
81.96738300847868,1.93,8129.488001629263,671.3835334726186,2,SJF,1.0,1
115.92146028628963,1.97,6788.505484754322,656.2712602077767,0,SJF,1.0,2
97.07578262314695,2.065,8677.23700060547,682.5411930598307,1,SJF,1.0,3
79.36340768479829,1.885,8431.64568851838,668.820077276137,1,SJF,1.0,4
102.30180451041393,2.205,7910.760726957849,719.1004466917587,1,SJF,1.0,5
115.52298145527698,2.155,7958.06742583811,693.8429209845417,0,SJF,1.0,6
97.04509043926205,1.96,7551.826057258873,675.2159298257767,0,SJF,1.0,7
95.1375901023557,1.88,7932.611899732674,655.9001077488724,0,SJF,1.0,8
91.91057468738788,1.91,8449.650693828766,652.3372817244592,1,SJF,1.0,9
85.66952491096595,1.855,6950.914407119629,657.6874829694748,2,SJF,1.0,10
107.64242343010694,2.0,7796.433132369317,663.3684666635154,0,SJF,1.0,11
99.38623674510424,1.965,7321.242351476203,672.5294637190575,0,SJF,1.0,12
98.81575376943363,1.99,7602.808990781319,678.3510884288179,0,SJF,1.0,13
90.36258363550913,2.03,9602.797811456654,678.0309442436263,1,SJF,1.0,14
76.39520466213446,1.96,6915.071942630514,696.9215455231239,2,SJF,1.0,15
88.04760942587036,1.95,7286.010866933331,671.1044880587946,2,SJF,1.0,16
83.6772139184863,1.82,8131.185047966664,656.3035136905705,0,SJF,1.0,17
82.7331564605348,1.92,9387.142183978629,671.4159856533901,0,SJF,1.0,18
84.54085105006526,1.885,9158.19366604104,662.0149804305325,0,SJF,1.0,19
97.46566677516138,1.995,8051.601928595115,678.8370824799018,0,GreedyMinMin,1.0,0
81.96738300847868,1.93,8129.488001629263,671.3835334726186,2,GreedyMinMin,1.0,1
115.92146028628963,1.97,6788.505484754322,656.2712602077767,0,GreedyMinMin,1.0,2
97.07578262314695,2.065,8677.23700060547,682.5411930598307,1,GreedyMinMin,1.0,3
79.36340768479829,1.885,8431.64568851838,668.820077276137,1,GreedyMinMin,1.0,4
102.30180451041393,2.205,7910.760726957849,719.1004466917587,1,GreedyMinMin,1.0,5
115.52298145527698,2.155,7958.06742583811,693.8429209845417,0,GreedyMinMin,1.0,6
97.04509043926205,1.96,7551.826057258873,675.2159298257767,0,GreedyMinMin,1.0,7
95.1375901023557,1.88,7932.611899732674,655.9001077488724,0,GreedyMinMin,1.0,8
91.91057468738788,1.91,8449.650693828766,652.3372817244592,1,GreedyMinMin,1.0,9
85.66952491096595,1.855,6950.914407119629,657.6874829694748,2,GreedyMinMin,1.0,10
107.64242343010694,2.0,7796.433132369317,663.3684666635154,0,GreedyMinMin,1.0,11
99.38623674510424,1.965,7321.242351476203,672.5294637190575,0,GreedyMinMin,1.0,12
98.81575376943363,1.99,7602.808990781319,678.3510884288179,0,GreedyMinMin,1.0,13
90.36258363550913,2.03,9602.797811456654,678.0309442436263,1,GreedyMinMin,1.0,14
76.39520466213446,1.96,6915.071942630514,696.9215455231239,2,GreedyMinMin,1.0,15
88.04760942587036,1.95,7286.010866933331,671.1044880587946,2,GreedyMinMin,1.0,16
83.6772139184863,1.82,8131.185047966664,656.3035136905705,0,GreedyMinMin,1.0,17
82.7331564605348,1.92,9387.142183978629,671.4159856533901,0,GreedyMinMin,1.0,18
84.54085105006526,1.885,9158.19366604104,662.0149804305325,0,GreedyMinMin,1.0,19
-6.817301640075486,1.9,10342.309956483943,664.6451628517575,17,Random,1.0,0
5.510648023611301,1.855,9895.595799650782,660.1736657677263,14,Random,1.0,1
39.29622930646003,1.945,8772.389402762425,658.3541514154481,12,Random,1.0,2
1.282389861213519,1.965,11647.92917462248,678.2450526365775,14,Random,1.0,3
-20.631564388582685,1.785,10215.72324243363,657.7558374009712,17,Random,1.0,4
-7.0352887706252725,2.095,9961.13416935633,705.9027256317308,18,Random,1.0,5
-5.732686170471405,2.045,11261.575553089664,683.4948492778998,18,Random,1.0,6
1.4690735257339507,1.9,10687.290702874105,671.6107733855322,14,Random,1.0,7
-24.08236454053785,1.83,11033.57884381789,651.8213372164458,19,Random,1.0,8
31.51631509575688,1.88,9191.67065366741,645.000491473358,12,Random,1.0,9
-36.84120367822121,1.79,9950.31891485826,655.7089352836076,21,Random,1.0,10
16.60814124829035,1.945,11741.60152207019,655.6633744289327,13,Random,1.0,11
5.903999990470883,1.95,9667.793281928734,670.3838604769354,16,Random,1.0,12
-33.365706139804246,1.9,10621.44789242422,679.4555281778881,20,Random,1.0,13
0.1946492090398424,1.945,11376.13725880083,671.072790857233,15,Random,1.0,14
-54.13000082595334,1.87,10297.642215095339,683.5162213030719,23,Random,1.0,15
35.56833523762395,1.9,9149.822914234623,669.2990909154522,9,Random,1.0,16
-60.523225031609655,1.68,11221.093020112463,644.7950003664023,22,Random,1.0,17
-6.08393911395015,1.86,11617.953546916076,664.5643267486811,14,Random,1.0,18
11.415577467027681,1.865,11884.447555619667,658.4166057988814,11,Random,1.0,19
74.31992525969736,1.955,8959.563403300186,671.6340414807521,3,DQN,1.0,0
55.81774919524397,1.87,9927.530151336361,656.9256048451068,5,DQN,1.0,1
88.402345300102,1.94,7757.1773277772145,650.081886099852,4,DQN,1.0,2
63.384843617799305,1.995,10318.586078860744,672.0554598635542,5,DQN,1.0,3
75.60958541934446,1.865,9828.786764031822,648.1265409946969,2,DQN,1.0,4
79.69601390035017,2.14,8792.752865154851,705.0712033630812,4,DQN,1.0,5
110.62372180873604,2.095,7964.125034154178,678.6372919795082,1,DQN,1.0,6
75.78640840561154,1.92,8817.229910724134,669.4653181950655,2,DQN,1.0,7
67.75791700656382,1.82,9225.760770785944,646.5812775530806,3,DQN,1.0,8
65.85385108781195,1.89,10327.809122295293,650.7689412676243,4,DQN,1.0,9
60.00338249831283,1.825,8436.013593385047,652.8208039120651,5,DQN,1.0,10
77.78161142467988,1.96,10270.01842353237,662.1474170511888,2,DQN,1.0,11
97.3569356040169,1.965,7593.148324813129,669.3762616706567,1,DQN,1.0,12
82.39847848815776,1.985,9968.684050399022,665.4341258141717,2,DQN,1.0,13
